t,u,xd,x,I
90.881004,0.612581,0.330353,0.329867,-19.000000
90.891006,-0.693406,0.329409,0.328675,-20.000000
90.901009,0.275566,0.328464,0.328267,-65.000000
90.911011,0.700135,0.327520,0.326871,-68.000000
90.921013,-0.709921,0.326574,0.325562,-46.000000
90.931015,-0.227018,0.325629,0.325475,-34.000000
90.941017,0.716565,0.324683,0.324108,11.000000
90.951019,-0.693550,0.323736,0.322246,-65.000000
90.961021,-0.123653,0.322790,0.321839,-75.000000
90.971024,0.697101,0.321843,0.320617,-49.000000
90.981026,-0.717542,0.320896,0.319192,-21.000000
90.991028,-0.686165,0.319948,0.319395,46.000000
91.001030,0.721017,0.319000,0.318464,-42.000000
91.011032,-0.358594,0.318053,0.316603,-18.000000
91.021034,-0.714655,0.317104,0.316137,42.000000
91.031036,0.683616,0.316155,0.315672,-47.000000
91.041039,-0.717696,0.315206,0.314363,-5.000000
91.051041,-0.717730,0.314257,0.314188,-5.000000
91.061043,0.688098,0.313308,0.313577,-23.000000
91.071045,-0.681882,0.312357,0.312036,39.000000
91.081047,-0.289556,0.311407,0.311599,15.000000
91.091049,0.713489,0.310456,0.310378,-78.000000
91.101051,0.700029,0.309505,0.308342,89.000000
91.111053,-0.686458,0.308555,0.307003,87.000000
91.121056,0.704501,0.307603,0.306596,74.000000
91.131058,0.720956,0.306651,0.304618,-2.000000
91.141060,-0.686540,0.305698,0.303018,67.000000
91.151062,0.700007,0.304746,0.302495,-17.000000
91.161064,0.692525,0.303794,0.300488,-83.000000
91.171066,-0.718024,0.302840,0.299208,74.000000
91.181068,0.087900,0.301887,0.299179,-51.000000
91.191071,0.699988,0.300933,0.297811,13.000000
91.201073,-0.694158,0.299979,0.296386,2.000000
91.211075,-0.512986,0.299025,0.296357,61.000000
91.221077,0.713428,0.298070,0.295193,-5.000000
91.231079,-0.057939,0.297115,0.293244,30.000000
91.241081,-0.718178,0.296160,0.293070,80.000000
91.251083,0.209356,0.295204,0.293012,76.000000
91.261086,-0.715230,0.294249,0.292052,-57.000000
91.271088,-0.689823,0.293293,0.291848,69.000000
91.281090,0.704423,0.292336,0.291005,69.000000
91.291092,-0.703334,0.291379,0.289230,78.000000
91.301094,-0.395944,0.290422,0.289027,59.000000
91.311096,0.692435,0.289466,0.288212,60.000000
91.321098,-0.635078,0.288508,0.286670,68.000000
91.331100,-0.698917,0.287550,0.286321,-36.000000
91.341103,0.692410,0.286592,0.285623,44.000000
91.351105,-0.376092,0.285633,0.284052,29.000000
91.361107,-0.698974,0.284675,0.283412,26.000000
91.371109,0.704356,0.283716,0.282656,-40.000000
91.381111,0.708846,0.282757,0.280853,46.000000
91.391113,-0.274442,0.281797,0.279427,-7.000000
91.401115,0.687886,0.280837,0.278671,-56.000000
91.411118,0.680396,0.279878,0.277158,-15.000000
91.421120,-0.718556,0.278917,0.276257,-57.000000
91.431122,0.675900,0.277956,0.276402,-23.000000
91.441124,-0.645839,0.276995,0.275151,-28.000000
91.451126,0.665778,0.276034,0.274715,-17.000000
91.461128,-0.694681,0.275073,0.273377,-44.000000
91.471130,0.632405,0.274111,0.273028,-29.000000
91.481133,-0.690222,0.273149,0.271748,-53.000000
91.491135,-0.005526,0.272186,0.271428,57.000000
91.501137,0.687791,0.271223,0.270206,-61.000000
91.511139,-0.718704,0.270261,0.268926,-3.000000
91.521141,-0.565542,0.269298,0.269013,-12.000000
91.531143,0.716212,0.268334,0.267821,-47.000000
91.541145,-0.385504,0.267371,0.265726,27.000000
91.551147,-0.718793,0.266406,0.265261,20.000000
91.561150,0.683286,0.265443,0.264708,-20.000000
91.571152,-0.140234,0.264478,0.263196,16.000000
91.581154,-0.153473,0.263513,0.262323,-58.000000
91.591156,-0.178414,0.262548,0.261538,-48.000000
91.601158,0.680246,0.261583,0.260665,-29.000000
91.611160,-0.718890,0.260618,0.259530,36.000000
91.621162,-0.600257,0.259652,0.259560,-42.000000
91.631165,0.737104,0.258686,0.258483,-93.000000
91.641167,0.704194,0.257719,0.256011,-71.000000
91.651169,-0.719002,0.256753,0.254702,11.000000
91.661171,-0.683107,0.255787,0.254614,-71.000000
91.671173,0.720656,0.254819,0.253684,-20.000000
91.681175,0.732642,0.253852,0.251298,-50.000000
91.691177,0.699728,0.252884,0.249291,52.000000
91.701180,-0.089436,0.251916,0.247953,0.000000
91.711182,0.356025,0.250949,0.247342,7.000000
91.721184,-0.132201,0.249980,0.246324,60.000000
91.731186,-0.699721,0.249011,0.245830,-1.000000
91.741188,0.716157,0.248042,0.244986,-61.000000
91.751190,0.421816,0.247073,0.242950,-4.000000
91.761192,-0.755175,0.246105,0.242455,-8.000000
91.771194,-0.025156,0.245135,0.242863,-61.000000
91.781197,-0.312090,0.244165,0.241815,-43.000000
91.791199,-0.687876,0.243195,0.241263,-16.000000
91.801201,0.661397,0.242224,0.240710,-55.000000
91.811203,-0.707363,0.241254,0.239517,29.000000
91.821205,-0.683431,0.240283,0.239576,-49.000000
91.831207,0.696666,0.239312,0.238994,30.000000
91.841209,-0.719396,0.238341,0.237423,-1.000000
91.851212,-0.639469,0.237369,0.237423,48.000000
91.861214,0.687677,0.236398,0.236550,-75.000000
91.871216,-0.542982,0.235426,0.234747,-65.000000
91.881218,-0.711977,0.234453,0.234340,27.000000
91.891220,0.098566,0.233481,0.233903,-4.000000
91.901222,0.419752,0.232508,0.232740,4.000000
91.911224,-0.716517,0.231536,0.231692,-37.000000
91.921227,-0.688097,0.230562,0.231314,29.000000
91.931229,0.737055,0.229589,0.230093,-42.000000
91.941231,0.725096,0.228615,0.227475,-25.000000
91.951233,0.125376,0.227641,0.225613,-64.000000
91.961235,-0.707663,0.226668,0.225031,5.000000
91.971237,0.687666,0.225693,0.224508,74.000000
91.981239,0.675681,0.224718,0.222820,-26.000000
91.991241,-0.719691,0.223743,0.221948,7.000000
92.001244,-0.051729,0.222768,0.222035,-53.000000
92.011246,0.683155,0.221794,0.220871,59.000000
92.021248,-0.695782,0.220818,0.219621,-40.000000
92.031250,-0.099081,0.219842,0.219446,-68.000000
92.041252,0.704099,0.218866,0.218224,-16.000000
92.051254,-0.688344,0.217890,0.216683,17.000000
92.061256,-0.683864,0.216915,0.216508,6.000000
92.071259,0.741526,0.215938,0.215199,-3.000000
92.081261,0.675654,0.214961,0.212843,29.000000
92.091263,-0.764799,0.213984,0.212145,2.000000
92.101265,-0.309732,0.213007,0.212668,-24.000000
92.111267,0.680160,0.212030,0.211679,-21.000000
92.121269,-0.719944,0.211052,0.210603,-11.000000
92.131271,-0.443542,0.210074,0.210719,10.000000
92.141273,0.309076,0.209096,0.210021,37.000000
92.151276,-0.700522,0.208118,0.208858,-64.000000
92.161278,-0.036579,0.207140,0.208421,-29.000000
92.171280,0.687622,0.206161,0.207287,-53.000000
92.181282,-0.691577,0.205182,0.205949,18.000000
92.191284,-0.370163,0.204203,0.205745,-57.000000
92.201286,0.746017,0.203223,0.204378,-70.000000
92.211288,0.737056,0.202245,0.201731,-12.000000
92.221291,0.720601,0.201265,0.199637,61.000000
92.231293,0.716121,0.200285,0.197775,52.000000
92.241295,-0.691742,0.199305,0.196204,68.000000
92.251297,-0.046612,0.198324,0.195942,-7.000000
92.261299,0.687655,0.197345,0.194604,16.000000
92.271301,-0.221476,0.196364,0.193062,15.000000
92.281303,-0.691787,0.195383,0.192772,59.000000
92.291306,0.692132,0.194401,0.192248,43.000000
92.301308,0.017861,0.193420,0.190532,7.000000
92.311310,-0.720287,0.192439,0.189950,-5.000000
92.321312,0.720595,0.191458,0.189775,81.000000
92.331314,0.795518,0.190476,0.187012,79.000000
92.341316,0.732657,0.189493,0.183958,32.000000
92.351318,0.713203,0.188511,0.181514,14.000000
92.361320,0.683250,0.187529,0.179653,-25.000000
92.371323,-0.720515,0.186547,0.178809,-10.000000
92.381325,-0.074506,0.185564,0.178896,-22.000000
92.391327,0.666763,0.184581,0.178111,34.000000
92.401329,-0.720553,0.183597,0.177296,10.000000
92.411331,0.039628,0.182615,0.177296,16.000000
92.421333,0.305259,0.181631,0.176540,-4.000000
92.431335,-0.696615,0.180647,0.175755,-4.000000
92.441338,0.172925,0.179663,0.175551,35.000000
92.451340,0.680217,0.178679,0.174446,-8.000000
92.461342,-0.696646,0.177695,0.173282,0.000000
92.471344,0.687701,0.176711,0.173020,-19.000000
92.481346,0.683205,0.175726,0.171624,5.000000
92.491348,-0.720663,0.174741,0.170751,3.000000
92.501350,0.683211,0.173756,0.170839,76.000000
92.511353,0.079496,0.172772,0.169326,15.000000
92.521355,-0.720707,0.171786,0.168948,-9.000000
92.531357,0.704190,0.170801,0.168890,53.000000
92.541359,0.675722,0.169815,0.166941,19.000000
92.551361,-0.794197,0.168829,0.166388,-17.000000
92.561363,-0.720831,0.167844,0.167755,-43.000000
92.571365,0.696761,0.166857,0.166970,-24.000000
92.581367,-0.692396,0.165871,0.165515,103.000000
92.591370,-0.253905,0.164884,0.165370,68.000000
92.601372,0.782187,0.163898,0.163508,44.000000
92.611374,0.753762,0.162912,0.160076,-17.000000
92.621376,-0.721008,0.161924,0.157865,9.000000
92.631378,-0.563186,0.160937,0.157807,-13.000000
92.641380,0.675849,0.159950,0.157109,-64.000000
92.651382,-0.697061,0.158962,0.155945,-4.000000
92.661385,-0.689577,0.157975,0.155916,-12.000000
92.671387,0.716312,0.156987,0.154985,77.000000
92.681389,0.713327,0.155999,0.152571,-30.000000
92.691391,0.725334,0.155011,0.150796,33.000000
92.701393,0.770333,0.154023,0.148411,50.000000
92.711395,0.824364,0.153035,0.145008,26.000000
92.721397,0.774978,0.152046,0.141168,-8.000000
92.731400,0.659563,0.151058,0.138637,3.000000
92.741402,-0.745394,0.150069,0.138230,-7.000000
92.751404,0.659572,0.149079,0.138550,-6.000000
92.761406,-0.721433,0.148091,0.137939,-9.000000
92.771408,-0.105895,0.147102,0.138288,-12.000000
92.781410,-0.721455,0.146112,0.137823,-7.000000
92.791412,-0.709475,0.145122,0.137794,-17.000000
92.801414,0.671566,0.144132,0.137241,-30.000000
92.811417,-0.749992,0.143143,0.136368,-28.000000
92.821419,-0.702032,0.142153,0.136892,-28.000000
92.831421,-0.714042,0.141163,0.136456,-25.000000
92.841423,-0.690062,0.140172,0.136048,-25.000000
92.851425,-0.697567,0.139182,0.135467,-22.000000
92.861427,-0.250594,0.138192,0.134856,-23.000000
92.871429,0.709072,0.137201,0.133547,-5.000000
92.881432,0.688085,0.136210,0.131627,-92.000000
92.891434,-0.721620,0.135219,0.130667,-76.000000
92.901436,0.241443,0.134228,0.130900,56.000000
92.911438,-0.702147,0.133237,0.129911,50.000000
92.921440,0.680592,0.132246,0.129445,-71.000000
92.931442,-0.584018,0.131254,0.128165,-33.000000
92.941444,-0.666739,0.130262,0.127787,38.000000
92.951447,0.709079,0.129270,0.126915,23.000000
92.961449,0.688089,0.128279,0.125111,-15.000000
92.971451,-0.721714,0.127287,0.124326,-24.000000
92.981453,-0.702235,0.126294,0.124355,-23.000000
92.991455,0.688105,0.125302,0.123627,12.000000
93.001457,0.688105,0.124309,0.121940,1.000000
93.011459,-0.721772,0.123318,0.121126,-6.000000
93.021461,-0.693292,0.122325,0.121126,-16.000000
93.031464,0.700119,0.121332,0.120224,-8.000000
93.041466,-0.709820,0.120339,0.118450,-5.000000
93.051468,-0.714338,0.119346,0.118188,-19.000000
93.061470,-0.690353,0.118353,0.117693,-15.000000
93.071472,0.704642,0.117360,0.116821,-15.000000
93.081474,-0.714384,0.116366,0.115250,7.000000
93.091476,-0.176881,0.115373,0.115104,-14.000000
93.101479,0.688152,0.114379,0.114086,8.000000
93.111481,-0.693412,0.113386,0.112923,10.000000
93.121483,-0.269600,0.112392,0.112806,-12.000000
93.131485,0.754164,0.111398,0.111236,42.000000
93.141487,0.725692,0.110404,0.108123,32.000000
93.151489,-0.722007,0.109409,0.106552,17.000000
93.161491,-0.690518,0.108416,0.106727,-16.000000
93.171494,-0.246728,0.107421,0.106174,-6.000000
93.181496,0.548350,0.106426,0.105156,-14.000000
93.191498,-0.702538,0.105432,0.103934,-11.000000
93.201500,0.202149,0.104437,0.103527,-22.000000
93.211502,-0.693551,0.103443,0.102276,-3.000000
93.221504,-0.310839,0.102448,0.101665,-20.000000
93.231506,-0.319817,0.101452,0.100735,8.000000
93.241508,-0.719078,0.100457,0.100036,-6.000000
93.251511,-0.462661,0.099462,0.099804,29.000000
93.261513,0.704713,0.098467,0.098873,-25.000000
93.271515,0.700219,0.097472,0.096808,-71.000000
93.281517,-0.702626,0.096476,0.095586,-30.000000
93.291519,0.676701,0.095480,0.095440,-30.000000
93.301521,0.709232,0.094484,0.094015,-20.000000
93.311523,0.749762,0.093489,0.091921,16.000000
93.321526,0.721283,0.092493,0.089477,27.000000
93.331528,-0.722239,0.091497,0.088052,9.000000
93.341530,0.683795,0.090501,0.087994,-7.000000
93.351532,-0.722267,0.089504,0.086568,-6.000000
93.361534,0.045887,0.088509,0.086510,-7.000000
93.371536,-0.702780,0.087512,0.085318,-19.000000
93.381538,-0.693785,0.086516,0.084881,-16.000000
93.391541,-0.543127,0.085519,0.084212,-16.000000
93.401543,-0.714809,0.084522,0.083485,-41.000000
93.411545,-0.690812,0.083526,0.082990,-23.000000
93.421547,0.433428,0.082529,0.082060,43.000000
93.431549,0.716840,0.081532,0.080518,75.000000
93.441551,0.763389,0.080535,0.078278,40.000000
93.451553,0.730410,0.079538,0.076184,29.000000
93.461555,0.676394,0.078542,0.074380,17.000000
93.471558,-0.722451,0.077544,0.073740,10.000000
93.481560,-0.633882,0.076547,0.073682,22.000000
93.491562,0.713934,0.075550,0.072838,-17.000000
93.501564,0.749982,0.074552,0.070511,3.000000
93.511566,0.276614,0.073555,0.068330,-8.000000
93.521568,-0.722542,0.072558,0.067457,-1.000000
93.531570,0.680968,0.071560,0.067079,-14.000000
93.541573,-0.722566,0.070562,0.065828,-14.000000
93.551575,-0.703066,0.069564,0.065886,-41.000000
93.561577,-0.698571,0.068567,0.065508,0.000000
93.571579,-0.707587,0.067569,0.064984,-26.000000
93.581581,-0.686578,0.066571,0.064403,11.000000
93.591583,-0.686581,0.065572,0.063646,-20.000000
93.601585,-0.719616,0.064574,0.063181,-35.000000
93.611588,-0.722639,0.063577,0.062919,-18.000000
93.621590,-0.722662,0.062578,0.062861,-17.000000
93.631592,0.697562,0.061580,0.062366,4.000000
93.641594,0.082051,0.060581,0.060476,74.000000
93.651596,-0.722696,0.059583,0.059807,12.000000
93.661598,-0.378211,0.058585,0.059690,58.000000
93.671600,0.721609,0.057586,0.058265,47.000000
93.681602,-0.710728,0.056587,0.056461,-15.000000
93.691605,-0.698730,0.055589,0.056141,-13.000000
93.701607,0.693114,0.054590,0.055356,-5.000000
93.711609,-0.691238,0.053592,0.053756,2.000000
93.721611,0.536134,0.052593,0.053523,-9.000000
93.731613,-0.722783,0.051594,0.052331,-5.000000
93.741615,-0.691267,0.050595,0.052302,-15.000000
93.751617,0.604869,0.049595,0.051487,-25.000000
93.761620,-0.707796,0.048597,0.050382,-12.000000
93.771622,-0.694295,0.047598,0.050440,-23.000000
93.781624,-0.686796,0.046599,0.050033,-23.000000
93.791626,-0.682297,0.045599,0.049422,-27.000000
93.801628,-0.674792,0.044600,0.048637,-50.000000
93.811630,-0.686809,0.043601,0.047851,-45.000000
93.821632,-0.722863,0.042602,0.047269,-7.000000
93.831635,0.853912,0.041602,0.045640,37.000000
93.841637,0.969697,0.040603,0.040143,-3.000000
93.851639,0.849753,0.039603,0.033656,-5.000000
93.861641,0.451274,0.038605,0.029816,-35.000000
93.871643,-0.759365,0.037605,0.029700,-23.000000
93.881645,-0.646233,0.036605,0.030078,-28.000000
93.891647,-0.723331,0.035606,0.029903,12.000000
93.901649,-0.723347,0.034606,0.029874,8.000000
93.911652,-0.691801,0.033607,0.029700,-51.000000
93.921654,-0.699317,0.032607,0.029205,3.000000
93.931656,0.487685,0.031607,0.028449,57.000000
93.941658,-0.723370,0.030607,0.027431,-37.000000
93.951660,0.359508,0.029607,0.027402,87.000000
93.961662,0.717713,0.028608,0.025482,7.000000
93.971664,0.714728,0.027608,0.023475,10.000000
93.981667,-0.691866,0.026608,0.021962,11.000000
93.991669,0.738798,0.025608,0.021351,11.000000
94.001671,0.734323,0.024608,0.018588,8.000000
94.011673,0.672725,0.023609,0.016581,-9.000000
94.021675,-0.723501,0.022609,0.015621,-9.000000
94.031677,0.677250,0.021609,0.015475,-26.000000
94.041679,-0.716002,0.020608,0.014283,-6.000000
94.051682,-0.694966,0.019608,0.014079,-27.000000
94.061684,0.471064,0.018609,0.013352,-41.000000
94.071686,-0.723528,0.017609,0.012566,-30.000000
94.081688,-0.723544,0.016608,0.012654,-19.000000
94.091690,-0.723560,0.015608,0.012537,-26.000000
94.101692,-0.112776,0.014608,0.012217,-7.000000
94.111694,0.681824,0.013608,0.011083,33.000000
94.121696,-0.759660,0.012608,0.010239,-4.000000
94.131699,-0.699561,0.011608,0.010443,-10.000000
94.141701,-0.723623,0.010607,0.009948,-21.000000
94.151703,0.748048,0.009607,0.009308,61.000000
94.161705,0.842813,0.008608,0.006080,17.000000
94.171707,0.734653,0.007607,0.002385,6.000000
94.181709,-0.723806,0.006607,0.001076,13.000000
94.191711,-0.692238,0.005607,0.001164,-34.000000
94.201714,0.701619,0.004606,0.000495,-10.000000
94.211716,-0.711801,0.003607,-0.001309,-15.000000
94.221718,-0.708801,0.002606,-0.001542,-24.000000
94.231720,0.570962,0.001606,-0.002182,-30.000000
94.241722,-0.723847,0.000606,-0.003258,-21.000000
94.251724,-0.704311,-0.000395,-0.003054,-25.000000
94.261726,-0.699805,-0.001394,-0.003374,-33.000000
94.271729,-0.692290,-0.002395,-0.003752,-33.000000
94.281731,-0.704324,-0.003395,-0.004160,-32.000000
94.291733,-0.723885,-0.004395,-0.004596,-32.000000
94.301735,-0.723905,-0.005396,-0.004887,-21.000000
94.311737,-0.723925,-0.006395,-0.005091,-45.000000
94.321739,-0.723945,-0.007396,-0.005091,-20.000000
94.331741,-0.723967,-0.008396,-0.005091,-12.000000
94.341743,-0.723990,-0.009396,-0.005091,-29.000000
94.351746,-0.724014,-0.010397,-0.005091,-36.000000
94.361748,-0.724038,-0.011396,-0.005091,-29.000000
94.371750,-0.724064,-0.012397,-0.005091,-45.000000
94.381752,-0.724091,-0.013397,-0.005061,-45.000000
94.391754,-0.724119,-0.014397,-0.005061,-45.000000
94.401756,-0.724148,-0.015397,-0.005061,-45.000000
94.411758,-0.724178,-0.016397,-0.005091,-23.000000
94.421761,-0.700132,-0.017397,-0.005265,-27.000000
94.431763,-0.724227,-0.018397,-0.005585,-18.000000
94.441765,-0.724259,-0.019397,-0.005614,-44.000000
94.451767,-0.700213,-0.020398,-0.005701,-44.000000
94.461769,0.727772,-0.021397,-0.006167,65.000000
94.471771,0.839155,-0.022397,-0.009570,29.000000
94.481773,0.851288,-0.023397,-0.013992,8.000000
94.491776,0.727952,-0.024397,-0.018035,5.000000
94.501778,-0.704921,-0.025397,-0.019635,-11.000000
94.511780,-0.692891,-0.026397,-0.019780,-25.000000
94.521782,-0.692900,-0.027397,-0.020595,-25.000000
94.531784,-0.724524,-0.028397,-0.021264,-25.000000
94.541786,-0.724550,-0.029397,-0.021438,-38.000000
94.551788,-0.724576,-0.030397,-0.021555,-31.000000
94.561790,-0.683950,-0.031396,-0.021817,-25.000000
94.571793,0.716084,-0.032395,-0.022689,-70.000000
94.581795,0.761265,-0.033395,-0.024871,58.000000
94.591797,0.789912,-0.034395,-0.027954,57.000000
94.601799,0.765877,-0.035395,-0.031067,12.000000
94.611801,0.702670,-0.036394,-0.033481,-7.000000
94.621803,-0.693105,-0.037393,-0.034907,-9.000000
94.631805,0.707208,-0.038393,-0.035488,-17.000000
94.641808,-0.175155,-0.039393,-0.037612,-18.000000
94.651810,-0.724738,-0.040392,-0.038310,-32.000000
94.661812,-0.679575,-0.041391,-0.038543,-23.000000
94.671814,-0.056875,-0.042391,-0.039270,-49.000000
94.681816,-0.724752,-0.043390,-0.040288,-25.000000
94.691818,-0.724772,-0.044389,-0.040375,-28.000000
94.701820,-0.724794,-0.045389,-0.040463,-14.000000
94.711823,-0.724816,-0.046387,-0.040550,-38.000000
94.721825,-0.724840,-0.047387,-0.040608,-23.000000
94.731827,-0.341653,-0.048386,-0.040928,80.000000
94.741829,0.515167,-0.049385,-0.042382,-31.000000
94.751831,0.778210,-0.050384,-0.044448,29.000000
94.761833,0.711979,-0.051382,-0.047037,25.000000
94.771835,-0.688748,-0.052381,-0.048404,-20.000000
94.781837,-0.679711,-0.053380,-0.048637,2.000000
94.791840,0.740633,-0.054379,-0.049829,2.000000
94.801842,-0.044850,-0.055378,-0.052331,-3.000000
94.811844,-0.709856,-0.056376,-0.052883,-13.000000
94.821846,-0.679736,-0.057375,-0.053145,-19.000000
94.831848,0.296324,-0.058374,-0.054163,-32.000000
94.841850,-0.721914,-0.059372,-0.055647,-17.000000
94.851852,-0.696320,-0.060371,-0.055909,-44.000000
94.861855,-0.705366,-0.061369,-0.056403,-51.000000
94.871857,-0.696337,-0.062367,-0.056869,-40.000000
94.881859,-0.724971,-0.063365,-0.057189,-21.000000
94.891861,-0.724994,-0.064364,-0.057247,-29.000000
94.901863,-0.725018,-0.065362,-0.057247,-45.000000
94.911865,-0.725043,-0.066359,-0.057247,-55.000000
94.921867,-0.725068,-0.067358,-0.057247,-29.000000
94.931870,-0.725095,-0.068356,-0.057276,-12.000000
94.941872,-0.725123,-0.069354,-0.057276,-33.000000
94.951874,-0.725152,-0.070352,-0.057276,-33.000000
94.961876,-0.725182,-0.071349,-0.057276,-29.000000
94.971878,-0.725212,-0.072346,-0.057276,-21.000000
94.981880,-0.725244,-0.073344,-0.057276,-37.000000
94.991882,-0.725277,-0.074342,-0.057276,-2.000000
95.001884,-0.725311,-0.075339,-0.057276,-23.000000
95.011887,-0.725346,-0.076336,-0.057276,-33.000000
95.021889,-0.725381,-0.077333,-0.057276,-22.000000
95.031891,-0.725418,-0.078331,-0.057276,-30.000000
95.041893,-0.725456,-0.079328,-0.057276,-21.000000
95.051895,-0.725495,-0.080325,-0.057276,-37.000000
95.061897,-0.725534,-0.081321,-0.057276,10.000000
95.071899,-0.710494,-0.082319,-0.057363,-7.000000
95.081902,0.741637,-0.083316,-0.057858,-66.000000
95.091904,0.857781,-0.084312,-0.060970,80.000000
95.101906,0.916703,-0.085309,-0.065944,23.000000
95.111908,0.767506,-0.086305,-0.070744,-5.000000
95.121910,-0.689604,-0.087302,-0.073246,-26.000000
95.131912,-0.677543,-0.088298,-0.073711,-9.000000
95.141914,0.717792,-0.089295,-0.074816,103.000000
95.151917,-0.706210,-0.090291,-0.076969,-86.000000
95.161919,0.619442,-0.091286,-0.076853,100.000000
95.171921,0.476960,-0.092282,-0.079005,81.000000
95.181923,0.737456,-0.093279,-0.081187,21.000000
95.191925,0.729932,-0.094275,-0.083659,40.000000
95.201927,-0.440469,-0.095270,-0.085521,16.000000
95.211929,0.717886,-0.096265,-0.086568,-8.000000
95.221931,-0.522982,-0.097261,-0.088372,-2.000000
95.231934,-0.363591,-0.098257,-0.089070,-20.000000
95.241936,0.708858,-0.099252,-0.090437,-25.000000
95.251938,-0.725821,-0.100248,-0.092124,-41.000000
95.261940,-0.689629,-0.101242,-0.092299,-1.000000
95.271942,-0.697178,-0.102237,-0.092881,-37.000000
95.281944,-0.677569,-0.103232,-0.093259,-29.000000
95.291946,-0.725858,-0.104227,-0.093724,29.000000
95.301949,0.825194,-0.105222,-0.095179,-88.000000
95.311951,0.754344,-0.106216,-0.099018,-23.000000
95.321953,-0.677669,-0.107211,-0.101055,2.000000
95.331955,0.713639,-0.108205,-0.101811,21.000000
95.341957,-0.651242,-0.109200,-0.103760,11.000000
95.351959,0.721207,-0.110194,-0.104662,-15.000000
95.361961,0.071487,-0.111187,-0.106669,-15.000000
95.371964,-0.725955,-0.112182,-0.107250,-19.000000
95.381966,-0.694276,-0.113176,-0.107250,-22.000000
95.391968,-0.694279,-0.114170,-0.107803,-21.000000
95.401970,-0.495370,-0.115163,-0.108647,-22.000000
95.411972,-0.706351,-0.116156,-0.109723,-28.000000
95.421974,-0.722965,-0.117150,-0.110247,-45.000000
95.431976,-0.726003,-0.118143,-0.110450,-35.000000
95.441978,-0.677717,-0.119136,-0.110770,-55.000000
95.451981,0.825579,-0.120130,-0.112166,38.000000
95.461983,0.887568,-0.121122,-0.116995,33.000000
95.471985,0.785042,-0.122115,-0.122173,0.000000
95.481987,-0.513266,-0.123108,-0.124558,-8.000000
95.491989,-0.694524,-0.124100,-0.124820,-26.000000
95.501991,-0.706601,-0.125093,-0.125256,-36.000000
95.511993,-0.685462,-0.126085,-0.125896,-12.000000
95.521996,-0.726228,-0.127077,-0.126595,-50.000000
95.531998,-0.714160,-0.128069,-0.126769,-36.000000
95.542000,-0.726249,-0.129061,-0.126915,-36.000000
95.552002,-0.726265,-0.130053,-0.126944,-28.000000
95.562004,-0.726281,-0.131044,-0.126944,-36.000000
95.572006,-0.726298,-0.132036,-0.126973,-9.000000
95.582008,-0.726316,-0.133027,-0.127031,-51.000000
95.592010,-0.726334,-0.134019,-0.127031,-44.000000
95.602013,-0.726354,-0.135010,-0.127031,-51.000000
95.612015,-0.726375,-0.136000,-0.127031,-4.000000
95.622017,-0.726397,-0.136991,-0.127031,-4.000000
95.632019,-0.718866,-0.137982,-0.127118,-32.000000
95.642021,-0.678094,-0.138973,-0.127584,-79.000000
95.652023,0.768987,-0.139964,-0.128834,-44.000000
95.662025,0.830976,-0.140953,-0.131889,2.000000
95.672028,0.772138,-0.141944,-0.135234,29.000000
95.682030,0.722321,-0.142934,-0.137794,-11.000000
95.692032,-0.678205,-0.143924,-0.139423,3.000000
95.702034,0.722352,-0.144914,-0.140324,-16.000000
95.712036,0.702729,-0.145903,-0.142681,-28.000000
95.722038,-0.726554,-0.146892,-0.143728,4.000000
95.732040,-0.690300,-0.147882,-0.143437,-29.000000
95.742043,-0.562798,-0.148871,-0.143961,-25.000000
95.752045,0.574153,-0.149860,-0.145240,59.000000
95.762047,-0.726549,-0.150848,-0.147015,-10.000000
95.772049,-0.681226,-0.151837,-0.146869,17.000000
95.782051,0.869097,-0.152826,-0.148615,25.000000
95.792053,0.786099,-0.153814,-0.153327,13.000000
95.802055,-0.726699,-0.154803,-0.155771,2.000000
95.812057,0.693985,-0.155790,-0.155858,-17.000000
95.822060,-0.711587,-0.156778,-0.157283,1.000000
95.832062,-0.431349,-0.157766,-0.157487,-20.000000
95.842064,0.689494,-0.158754,-0.158505,-20.000000
95.852066,-0.726689,-0.159742,-0.159639,0.000000
95.862068,-0.697977,-0.160728,-0.159552,-28.000000
95.872070,-0.690415,-0.161716,-0.159959,-24.000000
95.882072,-0.675072,-0.162703,-0.160599,-31.000000
95.892075,-0.681329,-0.163690,-0.161298,-37.000000
95.902077,-0.690390,-0.164677,-0.161879,-22.000000
95.912079,0.710764,-0.165662,-0.162548,-6.000000
95.922081,0.798467,-0.166649,-0.165079,29.000000
95.932083,0.836342,-0.167635,-0.169151,-28.000000
95.942085,0.760849,-0.168621,-0.172904,0.000000
95.952087,-0.556545,-0.169607,-0.174998,-3.000000
95.962090,0.686816,-0.170592,-0.175318,-14.000000
95.972092,-0.726815,-0.171578,-0.176482,-11.000000
95.982094,-0.698088,-0.172563,-0.176424,-9.000000
95.992096,0.682332,-0.173549,-0.177122,-16.000000
96.002098,-0.726803,-0.174534,-0.178140,-26.000000
96.012100,-0.711687,-0.175518,-0.177587,-13.000000
96.022102,-0.690514,-0.176503,-0.177907,-12.000000
96.032104,-0.698066,-0.177487,-0.178402,-7.000000
96.042107,-0.085260,-0.178472,-0.179187,-59.000000
96.052109,-0.711661,-0.179456,-0.180205,38.000000
